"CS_USER__C","CREATEDBYID","CREATEDDATE","EP_USER__C","ID","ISDELETED","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","OWNERID","SYSTEMMODSTAMP","ACCOUNT_NAME__C","AGE__C","AREA__C","EMAIL__C","ENGINEER_FIRST_NAME__C","ENGINEER_NAME__C","ENGINEER_TYPE__C","EVENTUSER__C","GENKA_YEN__C","GYOUMUITAKU_CHECK__C","HYOUKA_RANK__C","INDEX_KOUMOKU__C","JYOUKEN_POINT__C","KEIKEN_NENSUU__C","KOJIN_JIGYOU_TYPE__C","MOBILE_NUMBER__C","SEX__C","SKILL_SET__C","SYAGAI_MUKE_SKILL__C","SYANAI_ENGINEER_KUBUN__C","SYOKUMU_RIREKI__C","SYOUDAN_KAISHI_JIKAN__C","SYOUDAN_SYUURYOU_JIKAN__C","TEIANKINGAKU__C","TOUROKU_MENDAN_DATE__C","TOUROKU_STATUS__C"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBtAAI","a0T2x000000MIgwEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","浜崎 莉緒","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEzAAL","40.0","福岡県","yoshimura_satoshi@example.com","","浜崎 莉緒","個人","","542000.0","true","B","","基本金額ですが、経験のない技術を経験できるものはささりやすい","7.0","個人","080-8754-3056","","サーバ構築;VB.Net;Java;PHP;Node.js","・基本設計〜テストまで一貫して対応可能
・Javaでの開発経験豊富
・サーバーサイド、クライアントサイド共に対応可能","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-23T17:00:00.000Z","2020-07-23T18:00:00.000Z","","2020-07-08","営業中"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIgxEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","泉 健","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF0AAL","42.0","秋田県","mikami_tatsuya@example.com","","泉 健","個人","","419500.0","false","B","","ゲーム案件＞＞＞金額、場所","10.0","法人","090- 525-9687","","サーバ構築;販売管理;OracleDBA;AWS","・詳細設計〜テストまで対応可能
・C#.NETでの開発経験豊富
・Angular4、Typescript経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-23T19:00:00.000Z","2020-07-23T20:00:00.000Z","","2020-07-16","稼働中"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIgyEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","松岡 康文","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF1AAL","45.0","愛知県","morishita_koutarou@example.com","","松岡 康文","個人","","481500.0","false","B","","単価＞案件内容＞移動距離","7.0","個人","090-3122-2121","","システムリスク セキュリティ管理;サーバ構築;Java;ネットワーク構築;OracleDBA;PHP;AWS","・フロントエンジニア開発経験豊富
・要件定義〜運用保守まで一貫した対応
・AWSでの構築・運用経験あり
・PL経験あり
・Javaでの開発経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-15T17:01:00.000Z","2020-07-15T17:01:00.000Z","","2020-07-08","他社決"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIgzEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","千田 誠一","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF2AAL","43.0","東京都","panzetta_ouga@example.com","","千田 誠一","個人","","449000.0","false","B","","週3日常駐＞＞週5日常駐＞設計＞製造","3.0","個人","080-7874-8133","","サーバ構築;Java;ネットワーク構築;Explanner;販売管理;OracleDBA","・VB6,VB.net経験豊富（クラサバ系中心）
・Java読み書き可能（FW経験はなし）
・SQLチューニング可能","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-23T19:30:00.000Z","2020-07-23T20:30:00.000Z","","2020-07-20","営業中"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIh0EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","岩佐 丈史","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF3AAL","37.0","京都府","yabe_youko@example.com","","岩佐 丈史","個人","","636000.0","false","C","","今回商流切替の為、営業しません","13.0","個人","080- 440-5638","","Java","PHPでの開発得意
Windows、Linux環境下での経験豊富
DBの設計、構築経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-22T18:00:00.000Z","2020-07-22T19:00:00.000Z","","2020-07-12","稼働中"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBwAAI","a0T2x000000MIh1EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","村中 誠治","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF4AAL","21.0","群馬県","yoneyama_youko@example.com","","村中 誠治","個人","","550500.0","false","C","","","13.0","個人","080-1445-1372","","サーバアカウント管理","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-23T16:00:00.000Z","2020-07-23T17:00:00.000Z","","2020-07-14","未対応"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBwAAI","a0T2x000000MIh2EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","有村 隆","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF5AAL","23.0","秋田県","tomita_masayo@example.com","","有村 隆","個人","","370000.0","false","D","","","10.0","法人","090-1829-1879","","ネットワーク構築","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-29T18:30:00.000Z","2020-07-29T19:30:00.000Z","","2020-07-25","未対応"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBwAAI","a0T2x000000MIh3EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","杉本 雅之","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF6AAL","25.0","青森県","nanase_kaoru@example.com","","杉本 雅之","個人","","332000.0","false","A","","案件内容＞金額＞安定稼働","1.0","個人","090-8705-3513","","Java","・C♯.netでの開発経験豊富
・SQL経験あり
・API連携経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-21T18:30:00.000Z","2020-07-21T19:30:00.000Z","","2020-07-05","稼働中"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBwAAI","a0T2x000000MIh4EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","橋口 公顕","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF7AAL","27.0","神奈川県","taira_airi@example.com","","橋口 公顕","個人","","449000.0","false","A","","【先出しNG】
場所＞単価＞案件内容
・場所：都度相談（渋谷・恵比寿・東京駅等）
・単価：70万希望（仕入）
・案件内容：Scala＞Go＞Java","9.0","個人","090-2716-1355","","C++","・基本設計〜運用保守まで一貫した対応
・Scalaでのサーバーサイド開発
・JavaScriptでのフロントサイド開発(jQuery)
・広告案件の経験あり
・AWS環境下での作業経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-23T19:00:00.000Z","2020-07-23T20:00:00.000Z","","2020-07-13","稼働中"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBuAAI","a0T2x000000MIh5EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","浅野 真悠子","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF8AAL","30.0","宮城県","muramatsu_shihori@example.com","","浅野 真悠子","個人","","505000.0","false","B","","","12.0","個人","080-9127-1107","","サーバ構築;Java;販売管理;AWS","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-22T19:30:00.000Z","2020-07-22T20:30:00.000Z","","2020-07-16","掘り起こし"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBuAAI","a0T2x000000MIh6EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","川上 明慶","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyF9AAL","31.0","埼玉県","ishihara_shiori@example.com","","川上 明慶","個人","","691500.0","true","B","","案件があるか","2.0","個人","090-6853-1658","","サーバ構築;VB.Net;Java;PHP;Node.js","・詳細設計〜テストまで一貫して対応可能
・Java,.NETでの開発経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-24T16:00:00.000Z","2020-07-24T17:00:00.000Z","","2020-07-15","掘り起こし"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBvAAI","a0T2x000000MIh7EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","畠山 信輔","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFAAA1","23.0","福島県","umino_kousuke@example.com","","畠山 信輔","個人","","674000.0","true","B","","案件があれば","9.0","法人","080-1551-  26","","サーバ構築;販売管理;OracleDBA;AWS","・COBOLでの開発経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-21T18:00:00.000Z","2020-07-21T19:00:00.000Z","","2020-07-07","営業中"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBvAAI","a0T2x000000MIh8EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","大河内 聡","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFBAA1","25.0","岩手県","kohori_noriko@example.com","","大河内 聡","個人","","619500.0","true","B","","【先出しNG】
安定稼働＞場所＞単価
・安定稼働：~180まで
・場所：築地からDD３０分程度
・単価：42万は欲しい。","12.0","個人","080-8294-8668","","システムリスク セキュリティ管理;サーバ構築;Java;ネットワーク構築;OracleDBA;PHP;AWS","・C#（Web/クラサバ）での開発経験豊富
・詳細設計〜運用保守まで対応（基本設計経験あり）
・サブリーダー経験（スケジュール・リソース・進捗管理）
・JavaScriptの経験（jQuery）","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-21T15:30:00.000Z","2020-07-21T16:30:00.000Z","","2020-07-08","稼働中"
"0052x000002poC0AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poByAAI","a0T2x000000MIh9EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","綾小路 京子","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFCAA1","27.0","三重県","tsuda_nobuhiko@example.com","","綾小路 京子","個人","","507500.0","true","C","","金額＞場所＞内容","5.0","個人","080-7456-6098","","サーバ構築;Java;ネットワーク構築;Explanner;販売管理;OracleDBA","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-22T18:30:00.000Z","2020-07-22T19:30:00.000Z","","2020-07-14","掘り起こし"
"0052x000002poC0AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poByAAI","a0T2x000000MIhAEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","江川 将也","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFDAA1","30.0","大阪府","kaneko_katsuhisa@example.com","","江川 将也","個人","","551500.0","false","C","","案件内容＞安定稼働＞単金","6.0","個人","090-3943-9957","","Java","・C♯.NET、VB.NETでの開発経験豊富
・要件定義〜テストまで一貫した対応可能
・Javaでの開発経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-21T09:30:00.000Z","2020-07-21T10:30:00.000Z","","2020-07-17","稼働中"
"0052x000002poC0AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poByAAI","a0T2x000000MIhBEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","戸田 勝久","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFEAA1","31.0","秋田県","yamazaki_sachiko@example.com","","戸田 勝久","個人","","368500.0","false","D","","iOS","12.0","個人","090-7364-7975","","サーバアカウント管理","・iOSアプリ開発経験豊富
・アプリ企画〜リリースまで経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-22T15:00:00.000Z","2020-07-22T16:00:00.000Z","","2020-07-08","営業中"
"0052x000002poBzAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poByAAI","a0T2x000000MIhCEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","小林 博明","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFFAA1","34.0","山形県","furuya_kenji@example.com","","小林 博明","個人","","431000.0","false","A","","","11.0","法人","080-9518-5277","","ネットワーク構築","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-07-23T16:00:00.000Z","2020-07-23T17:00:00.000Z","","2020-07-15","未対応"
